919,701,34
689,815,9
451,576,2
872,588,46
802,840,69
328,347,33
95,98,24
530,449,4
147,873,27
829,421,88
939,515,37
194,525,15
713,585,83
337,248,23
809,564,66
450,560,99
142,577,62
293,421,10
8,941,24
260,795,1
412,984,54
799,672,79
567,559,39
446,68,39
563,353,64
658,754,39
377,490,100
37,896,83
590,417,92
539,943,73
48,307,4
485,918,93
292,287,66
20,19,78
73,174,14
819,66,73
817,570,57
822,129,93
26,296,50
997,838,1
288,852,29
303,923,7
897,932,6
227,664,5
941,765,74
856,267,75
343,149,88
879,737,81
136,869,10
355,799,63
623,340,2
866,316,72
685,713,17
776,86,65
922,140,66
538,665,48
343,149,40
714,536,32
726,23,32
835,543,94
423,461,16
526,745,31
990,278,24
79,284,58
275,792,93
300,782,98
297,900,51
266,810,84
537,224,87
579,835,85
101,288,90
179,501,34
10,780,7
572,581,11
264,939,91
655,540,100
401,277,9
708,309,4
256,986,8
279,976,5
929,342,56
270,966,64
400,902,58
358,945,77
108,519,47
173,706,70
149,546,66
737,675,19
784,475,53
954,496,41
61,954,98
538,376,63
532,732,99
153,606,72
459,227,36
885,887,9
66,937,89
176,390,58
819,855,74
650,39,100
995,229,4
93,325,5
921,373,64
519,642,5
463,794,21
287,543,67
580,476,96
306,399,53
439,298,43
105,398,59
175,467,13
86,310,7
461,920,71
699,369,79
759,681,7
981,231,87
985,560,68
675,85,6
546,359,23
182,283,47
549,290,6
398,760,91
852,424,53
27,373,7
386,221,29
726,777,76
726,110,65
797,683,40
825,725,8
316,928,20
247,658,32
343,500,75
231,28,9
35,650,59
783,429,53
296,225,60
961,199,51
320,104,50
179,194,57
502,537,95
964,320,59
156,788,53
347,734,45
501,341,46
158,393,83
126,411,34
877,266,1
569,134,40
630,936,14
721,67,59
45,886,78
343,38,18
451,867,55
30,429,7
967,606,78
224,328,66
309,492,76
449,333,93
404,555,23
577,83,62
184,262,42
411,533,58
596,365,11
253,52,56
351,348,96
834,463,86
633,291,1
401,169,72
969,3,99
20,985,8
927,374,24
868,985,72
805,234,59
818,451,64
861,459,88
9,610,49
863,579,80
46,456,87
12,672,50
562,52,42
672,650,41
27,859,22
568,633,100
293,709,74
890,424,88
577,234,47
523,687,29
399,756,46
398,260,61
532,315,8
763,910,98
470,55,58
85,608,100
11,136,33
374,644,71
776,640,92
133,245,57
618,84,26
857,585,62
934,891,75
534,992,100
407,761,99
725,760,83
441,458,53
941,334,41
450,473,61
359,291,38
957,78,60
940,113,34
892,989,100
456,537,1
695,276,67
824,843,73
721,494,5
377,84,5
947,656,38
302,610,71
714,275,56
430,160,81
454,206,89
589,264,67
161,521,14
360,798,17
181,156,75
377,916,69
388,625,16
896,983,61
503,858,71
667,721,6
623,242,30
763,975,96
368,359,87
9,344,94
583,237,21
983,504,54
609,931,53
54,436,60
803,580,72
659,163,86
799,733,77
462,499,38
651,428,26
539,259,100
331,465,15
949,825,59
206,443,59
412,735,13
995,655,50
588,121,32
187,258,60
989,901,45
318,949,33
363,36,18
595,346,65
504,673,24
246,890,18
991,650,83
665,576,51
353,702,99
61,442,23
166,235,78
152,651,15
774,247,42
47,154,6
733,79,96
205,939,82
731,463,59
117,534,85
340,339,17
686,494,35
258,824,9
386,328,24
556,472,55
810,18,51
442,98,76
346,693,11
39,76,33
843,928,45
11,381,37
432,460,77
842,898,21
984,379,46
801,659,73
730,542,82
375,374,25
930,550,22
759,623,56
988,788,77
258,547,93
408,171,82
336,762,6
606,527,39
574,325,69
546,846,49
220,324,62
111,668,51
286,601,77
936,728,17
695,381,15
427,920,4
818,150,13
522,4,90
662,24,21
664,638,72
103,300,18
583,60,87
577,525,27
745,552,2
861,167,14
730,929,18
750,626,75
259,658,4
994,163,77
872,578,61
363,207,12
58,973,74
856,889,23
855,793,20
834,216,25
195,990,12
576,66,4
13,151,50
998,795,68
133,934,93
75,702,38
213,635,93
906,298,48
167,782,2
230,635,8
289,12,3
298,48,25
938,890,35
201,871,32
978,121,9
285,655,32
742,646,85
241,227,17
213,331,70
518,760,43
370,919,25
675,594,54
514,3,56
149,648,5
872,402,94
59,901,92
638,994,48
459,666,12
753,220,61
839,615,69
829,708,15
388,221,51
930,436,49
401,300,53
764,70,93
161,4,94
167,949,84
306,59,3
964,666,19
882,373,20
335,337,52
681,565,28
858,380,65
720,682,75
550,281,45
980,198,57
8,136,98
271,569,37
892,457,85
807,68,21
370,12,9
633,497,27
127,729,50
263,513,50
551,778,28
689,372,37
552,830,2
737,427,72
558,789,9
891,716,11
681,655,86
377,708,27
186,169,14
192,161,57
307,489,39
335,758,59
57,966,15
989,813,64
480,538,57
969,101,77
585,431,81
371,304,71
499,663,37
294,231,35
78,86,68
761,796,96
198,381,67
264,288,42
53,758,52
213,230,49
475,508,31
9,648,30
970,413,48
941,540,99
301,573,25
517,558,68
457,926,94
610,163,95
404,976,42
65,666,40
663,729,98
808,529,84
528,391,51
362,172,89
515,622,58
256,635,78
453,687,100
450,534,87
290,711,96
685,83,58
737,860,100
271,776,80
615,508,49
3,205,57
607,284,25
853,983,25
13,493,65
285,337,20
711,281,69
959,64,24
771,7,10
611,411,27
981,621,10
652,735,64
384,572,41
525,707,33
740,807,85
956,382,55
784,570,16
441,415,59
69,720,85
205,412,53
31,63,25
426,518,59
354,87,75
372,465,49
926,663,9
136,82,69
674,230,10
994,740,42
458,940,6
894,825,2
980,595,53
362,849,40
353,536,25
591,123,55
751,49,55
443,109,53
547,831,56
141,778,27
800,256,80
196,251,19
170,445,98
135,218,50
498,256,97
707,689,20
456,129,47
81,791,21
988,662,33
264,545,1
916,940,42
202,845,16
868,39,52
822,73,3
660,525,51
877,249,94
430,282,53
967,253,80
197,117,18
848,237,73
640,879,8
78,310,99
488,697,80
262,49,14
568,607,32
998,150,59
391,339,50
974,843,12
139,538,25
353,318,52
854,128,88
653,594,45
479,821,61
659,624,72
769,759,74
925,475,72
623,673,25
537,78,13
798,17,15
440,618,89
76,758,18
835,262,19
527,987,35
868,754,23
189,866,56
737,858,5
255,116,25
981,849,63
528,573,97
769,794,64
993,414,21
109,286,42
923,964,48
852,204,19
177,98,21
161,50,9
15,843,40
171,884,23
135,844,34
969,265,98
376,13,59
367,662,4
688,931,44
601,302,12
827,163,52
961,452,71
994,280,8
951,481,1
341,59,71
760,29,61
912,420,24
718,996,5
906,738,6
687,873,42
474,198,99
274,444,64
458,683,77
271,776,85
140,451,83
25,360,64
7,505,100
118,707,8
84,482,73
934,293,74
130,698,22
539,21,54
815,501,13
805,605,70
797,198,7
501,192,86
819,70,75
139,26,64
371,554,23
301,464,40
821,76,25
625,941,75
748,504,24
892,302,60
39,150,15
523,419,27
979,322,35
423,303,28
664,207,61
437,456,91
314,106,59
163,968,31
379,474,39
474,454,46
51,375,53
209,270,30
562,837,64
344,669,60
339,196,38
247,444,9
592,754,100
428,611,17
991,205,4
860,153,71
