284,687,74
556,298,11
613,541,76
387,421,22
641,438,9
214,793,29
836,294,46
729,156,25
417,15,13
100,105,95
652,808,82
263,863,75
578,66,20
762,936,23
654,445,49
150,265,4
741,993,91
308,549,12
794,71,27
372,450,42
721,823,82
199,206,82
128,669,30
695,818,49
36,76,33
179,282,72
134,727,95
709,799,8
688,994,34
298,771,75
945,52,27
131,827,69
968,350,51
25,450,62
84,797,81
503,304,62
855,201,82
566,66,77
589,489,70
53,22,63
769,643,64
138,555,70
780,361,8
489,685,83
529,357,26
848,822,29
849,214,68
648,991,79
958,836,3
329,54,17
261,693,65
185,917,47
378,477,54
845,945,13
537,842,8
137,935,80
354,154,95
172,51,78
133,178,86
473,818,60
13,734,40
720,945,30
711,304,24
433,756,71
98,613,3
259,606,80
660,280,43
687,156,64
637,794,47
283,413,65
733,99,97
447,424,69
544,636,92
20,300,67
861,293,23
174,837,50
82,372,2
858,275,92
68,226,56
179,851,66
881,646,66
383,433,82
914,558,38
327,36,56
768,323,48
232,378,45
954,899,77
823,188,28
861,766,86
471,131,70
310,808,21
185,987,92
705,298,36
177,642,75
519,379,30
878,479,78
353,426,34
153,718,48
626,164,32
263,484,49
