786,276,57
924,797,64
297,104,43
193,123,79
205,506,49
656,254,92
356,691,65
85,680,47
247,552,38
978,339,52
497,8,29
328,615,80
929,898,23
500,574,29
699,363,42
708,379,62
70,549,33
629,417,10
674,143,56
95,104,84
127,821,2
127,441,80
936,166,93
370,845,65
592,766,25
77,867,68
41,106,45
782,650,0
163,465,50
773,4,0
287,728,5
217,18,3
791,456,16
636,307,88
608,862,41
979,186,13
468,813,96
203,41,70
108,434,81
68,927,29
768,360,0
462,675,8
845,27,36
193,653,79
263,390,87
452,424,12
931,360,8
470,673,3
813,807,33
22,592,38
191,884,71
5,753,39
819,933,43
430,933,97
254,121,24
530,432,73
716,406,21
834,760,0
798,762,6
473,512,29
399,888,27
574,712,48
499,309,87
291,917,9
612,999,21
240,45,34
471,261,58
143,72,12
886,977,35
138,572,83
961,914,3
565,495,53
211,711,20
445,504,96
597,767,67
376,226,42
774,593,91
350,436,18
555,16,76
820,234,39
399,176,26
770,270,9
75,411,92
667,53,80
845,607,52
557,148,71
928,131,97
410,476,100
166,57,93
275,502,56
34,393,67
919,879,84
246,239,96
337,113,59
185,492,42
63,806,3
222,108,63
872,105,19
430,188,93
457,409,1
493,86,0
503,503,65
416,928,3
961,992,36
81,487,100
59,603,70
428,803,1
558,305,93
694,708,17
407,226,17
233,808,84
815,261,50
418,8,24
79,760,66
212,850,72
640,43,64
788,305,19
465,985,41
693,677,65
497,767,65
524,260,70
624,801,29
996,48,39
784,300,48
703,434,88
573,264,33
325,141,53
282,658,27
745,245,49
618,281,73
162,199,98
936,738,62
423,190,76
198,243,28
243,596,43
39,134,55
667,412,30
806,899,56
485,252,58
724,221,82
975,309,55
523,664,49
801,236,18
93,548,51
818,441,46
572,380,85
107,203,7
357,419,17
598,3,66
272,383,73
283,763,100
181,988,75
898,195,22
477,889,84
283,533,46
108,575,84
514,110,49
413,770,61
154,658,69
617,19,83
983,451,20
996,981,40
495,984,10
344,190,19
248,689,73
366,376,98
792,281,89
257,407,92
776,652,36
614,428,40
450,271,80
249,888,91
842,51,70
211,95,91
547,987,67
710,95,98
674,321,6
851,383,53
165,313,95
211,966,66
588,186,75
208,997,16
963,960,84
396,260,24
400,748,30
316,693,41
197,550,18
167,782,56
343,570,95
809,611,81
546,745,87
367,812,16
787,98,68
19,106,55
582,847,30
24,959,0
286,799,72
426,186,96
292,623,100
805,114,24
668,68,94
114,437,60
120,984,77
24,231,36
407,21,28
845,21,8
836,608,55
696,129,22
161,201,74
866,56,66
805,570,69
125,278,46
633,427,71
732,727,41
352,524,76
653,561,48
815,934,56
869,1,52
64,595,73
141,351,100
775,343,12
865,402,26
145,675,26
864,846,16
586,795,85
854,696,69
504,379,0
188,34,21
817,145,6
979,614,69
35,390,20
990,587,30
58,408,93
458,786,39
505,606,75
306,959,52
939,56,67
330,238,5
749,156,90
110,727,74
884,198,72
364,457,91
108,925,77
577,728,99
420,435,23
780,957,4
625,188,51
754,469,71
386,547,1
372,102,0
411,415,21
725,680,67
827,736,59
667,502,91
499,143,96
290,148,34
999,842,18
354,941,46
461,103,81
634,822,47
820,495,89
358,23,72
547,739,65
123,938,7
281,73,74
662,222,62
190,36,48
826,44,29
32,263,44
11,373,57
980,301,9
631,565,71
865,836,28
492,569,62
980,597,34
50,449,76
778,936,26
625,399,67
682,498,14
285,652,59
806,447,44
747,875,22
668,271,51
154,801,32
934,12,47
831,118,21
780,990,43
151,209,92
833,68,75
457,672,22
977,175,5
554,497,43
690,534,45
110,952,100
230,208,61
406,450,77
770,269,46
284,980,23
97,531,29
3,49,28
401,403,10
3,250,85
222,325,62
845,210,58
978,359,51
327,145,32
527,300,90
377,396,25
883,96,34
525,220,20
508,972,90
822,607,60
345,280,19
167,989,97
268,800,40
716,665,10
773,784,57
43,803,18
225,358,74
174,787,63
47,932,35
471,393,52
542,763,95
246,391,81
638,548,90
496,865,65
230,951,42
3,806,100
585,67,36
847,657,69
427,689,54
169,254,91
806,229,31
444,746,77
383,203,42
290,326,77
11,329,61
946,827,55
204,460,52
631,571,31
953,897,48
832,362,78
74,383,64
798,954,100
205,148,68
12,15,42
398,897,83
722,32,26
682,107,74
58,698,68
303,763,81
363,585,87
388,542,30
707,908,34
853,438,66
917,974,77
192,878,18
35,701,91
248,847,96
974,266,59
180,827,87
430,880,44
685,960,55
351,519,100
776,33,53
793,22,63
541,685,4
168,578,41
301,363,89
180,826,16
331,534,26
502,327,43
753,1,30
855,470,17
226,113,79
487,789,18
990,151,97
607,294,87
991,968,96
471,148,94
323,921,93
502,99,34
314,698,73
978,387,1
353,683,4
398,2,21
642,433,18
258,393,50
5,363,65
889,179,6
808,118,38
690,529,70
39,742,50
769,41,66
898,227,42
628,119,62
127,852,36
841,334,52
43,87,86
560,868,27
478,516,63
233,989,97
894,284,13
218,283,51
510,906,93
634,145,3
18,819,43
707,376,16
677,839,39
69,213,63
576,130,38
754,443,31
871,103,55
375,595,37
656,41,14
824,298,45
327,10,39
55,462,77
849,894,90
661,234,48
511,622,74
106,868,47
375,801,47
310,926,59
222,192,13
115,998,47
716,362,34
880,870,10
218,84,57
254,638,87
630,703,58
985,178,31
421,406,54
620,473,84
369,131,69
216,353,1
908,459,100
101,872,91
98,163,35
714,148,68
529,88,3
156,205,3
614,708,17
897,229,16
425,389,70
764,247,38
274,495,2
172,857,54
780,176,27
371,583,57
349,314,19
799,4,89
511,542,56
25,916,53
227,806,45
841,706,11
570,329,93
558,711,45
186,223,77
446,350,99
515,221,73
559,20,33
328,894,12
222,797,90
334,314,37
632,892,35
271,924,30
321,743,91
917,826,75
692,780,60
121,167,100
166,7,36
34,403,60
772,97,100
900,620,84
427,712,38
833,849,59
767,157,20
389,56,84
448,381,68
791,635,60
248,151,35
363,169,90
351,693,84
40,398,36
337,731,30
999,100,12
459,718,4
130,401,87
194,463,6
702,703,17
311,698,52
110,988,32
510,42,31
375,478,22
862,559,32
135,515,67
316,580,62
910,630,71
821,535,93
969,36,42
613,373,75
331,383,43
897,529,91
223,45,93
919,509,34
418,796,9
869,781,40
678,273,88
95,354,1
267,210,32
958,833,60
862,64,85
146,885,42
913,562,84
809,598,86
720,103,69
692,205,66
943,243,94
118,269,81
743,537,43
761,18,6
944,414,81
822,903,17
68,377,3
956,618,45
506,846,46
924,295,56
749,985,82
872,593,8
569,633,96
506,615,20
901,683,39
539,160,98
23,119,23
858,855,65
3,975,47
314,968,61
575,433,51
104,934,91
347,173,15
761,213,38
595,110,73
439,347,27
215,82,32
268,577,4
126,298,22
60,153,23
15,397,1
202,378,92
347,154,19
621,711,35
565,886,8
518,97,83
37,45,14
453,347,53
45,277,24
181,673,88
826,243,10
767,695,28
936,244,45
318,231,23
694,78,46
0,844,53
757,554,71
532,492,24
471,495,45
267,360,99
674,478,42
367,556,48
721,384,40
73,932,0
448,348,19
245,513,90
563,416,34
838,429,84
864,812,77
814,37,97
504,537,28
226,446,53
507,303,38
453,729,24
95,905,8
993,955,30
579,703,76
268,738,10
575,915,31
952,184,76
200,229,63
164,214,37
696,281,73
14,203,51
933,799,44
240,20,61
673,847,100
736,955,43
269,413,78
372,634,46
793,981,3
160,425,37
155,575,0
573,77,25
512,629,1
849,184,97
882,974,11
466,895,22
263,815,49
272,597,79
254,117,100
467,467,11
669,384,100
562,727,77
371,724,12
832,987,11
713,385,5
354,706,36
589,74,33
17,917,76
694,970,64
390,914,83
567,786,89
696,105,61
245,759,77
19,76,25
901,30,26
312,922,96
318,93,11
282,306,68
395,672,4
502,538,47
397,323,99
357,451,32
571,421,12
739,978,99
537,905,33
668,265,93
667,967,47
587,41,72
197,257,18
851,443,62
368,1000,22
600,993,31
142,507,7
615,89,0
210,669,40
676,871,43
494,358,94
697,228,73
897,759,41
606,809,35
99,918,93
653,872,18
743,949,89
191,200,48
262,914,16
182,734,29
304,748,3
235,141,30
855,329,1
395,658,61
676,698,10
795,904,17
173,506,57
169,315,31
69,313,78
715,732,58
417,547,31
82,532,3
221,595,90
131,187,76
841,553,44
84,1,59
719,383,49
264,756,7
264,507,37
39,390,70
293,314,91
557,487,15
34,289,12
37,1000,32
917,531,20
30,471,32
901,366,50
668,734,34
577,260,50
706,884,73
32,602,68
887,609,27
339,87,30
538,572,64
99,758,19
106,913,19
724,201,78
121,793,10
187,492,99
594,328,15
690,234,41
987,879,16
189,218,80
735,151,86
449,897,66
23,782,58
344,458,15
781,424,68
259,155,11
696,759,21
342,832,42
162,273,37
46,784,39
737,293,22
668,541,47
48,276,96
392,99,22
263,764,32
548,408,42
471,879,74
33,134,54
16,935,85
417,599,98
456,119,33
526,594,24
461,657,48
977,855,81
157,812,18
109,117,44
426,215,5
822,716,4
902,405,12
580,78,21
463,65,43
664,997,30
915,879,84
905,179,64
343,292,61
516,846,7
645,679,62
770,844,28
255,724,75
874,481,34
2,61,87
